id,text,label
653,"menjemur bayi yang kaya dulu, yang tanpa baju, telanjang gula dan lain-lain itu meningkatkan risiko kanker kulit. Oke. Betul sekali, menjemur bayi tanpa pakaian. Memang bisa meningkatkan risiko. Penyakit seperti pilih hinggakan kanker kulit. Akibat banyaknya mitos. Yang beredar, ikatan dokter Indonesia membagikan cara menjemur bayi yang tepat seperti berikut. Satu, menjemur dalam waktu yang singkat. PDA menyerangkan untuk menjemur. Bayi dibawa sinar matahari selama 10 hingga 15 menit aja waktu menjemur yang terbaik. Dibawah jam 10 pagi dan diatas. Jam 4 sore, karena radiasi sinar yuf, tenderung rendah. Dua, tidak perlu lepas pakaian. Menurut anjuran IDEI, saat dijemur. Bayi boleh pakai baju dan tobia, walaupun menggunakan pakaian. Sinar matahari tetap masuk dan mendapat vitamin D. Tiga, gunakan kaca mata. Sebaik hindari menjemur bayi, langsung dibawah sinar matahari, karena bisa mempengaruhi retina. Matasi kecil loh. Gimana? Sekarang Mums Jati. Tau kan caranya yang benar?",Surprise
654,"kepala gatal terus, kirain ketombik, eh pas di sisi, ternyata ada kutu kutu dirambut emang suka bikin gak sadar nih, karena ukurannya yang kecil sekitar 3 mm itz, tapi jangan salah, kutu bisa menempel dirambut dekat kulit kepala dan menghisap darah kamu setiap hari lo apalagi kutu itu sifatnya menular jadi hati-hati banget nih, buat kamu yang sering minjemin sisi atau barang pribadi lainnya di satu tempat ya biasanya telur kutu akan menetas setelah 6 hingga 9 hari dan akan bertahan hidup selama 3-4 minggu nah makanya, biar gak cepat menyebar kutunya kamu segera basmi ya, dengan cara pake shampoo khusus kutu terus, rutin sisi rambut pake serit tapi kamu harus sabar, karena gak bisa hilang dalam semalaman kalau sobat sehat ada yang pernah kutuan juga, yuk share cara kamu ngilanginnya ya",Surprise
655,"Katanya ibu hamil ga boleh olah raga. Eh, jangan langsung percaya ya! Justru, olah raga itu punya banyak manfaat untuk mama dan janin. Bukan dilarang, tapi malah dianjurkan. Asalkan pilih jenis olah raga yang aman dan nyaman ya. Yang paling simpel, mums bisa jalan santai atau joging. Enaknya sih pagi atau sore hari, biar ga kepanasan. Zumba, yoga, atau pilates bareng sesama ibu hamil juga bisa loh. Apalagi bonusnya bisa ketemu support sistem baru. Mual, dan kaki bengkak. Coba berenang deh mums. Tapi tetap hati-hati ya, terutama di area licin. Menjelang lahiran, biasanya doktersaran kan latihan jongkok. Tapi jangan gerakan mendadak ya, pelan-pelan aja. Nah, kalo mums paling suka olah raga yang mana nih selama hamil? Share di kolom komentar ya. Yuk, follow dan share video ini buat info ke hamilan lainnya.",Fear
656,"Perut bulat pasti hamil anak perempuan. Mitos atau fakta? Kamu tim percaya atau tim ahmasa sini? Katanya, bentuk perut ibu hamil bisa nebak jenis kelamin bayi. Padahal itu cuma mitos loh. Bentuk perut itu, gak ada hubungannya dengan jenis kelamin ya? Karena bentuk perut dipengaruhi otot perut, posisi, dan ukuran janin. Tapi bisa gak sih nebak jenis kelamin tanpa USG? Jawabannya? Ternyata bisa aja! Penelitian dalam jurnal brand, behavior, and immunity menemukan ibu hamil anak perempuan lebih sering alami morning sickness nih. Nafsu makan juga bisa jadi pertanda loh, ibu hamil anak laki-laki biasanya makan 10% lebih banyak kalori. Nah, kalo kamu? Ngalamin yang mana nih? Cerita di komen ya? Yuk, follow dan save video ini untuk dapetin tips ke hamilan lainnya.",Sadness
657,"Produk dengan kandungan vitamin B6 terkenal dari Australia Lagi di gugat serius loh It's tapi tenang dulu Sobat sehat, udah tau belum? Salah satu brand suplemen di Australia Sedang diinvestigasi karena diduga salah satu kandungannya bikin konsumennya keracunan Dan mengalami masalah kesehatan serius Loh, kok bisa? Hal ini disebabkan ternyata dosis vitamin B6 di produk tersebut berlebihan dan melebihi batas aman Batas aman untuk dikonsumsi per hari adalah 1,8 mg berdasarkan angka Kecukupan gizi atau AKG yang dikeluarkan oleh kementerian kesehatan RI Padahal vitamin B6 punya manfaat penting untuk menjaga kesehatan otak dan sistem saraf loh Jadi, ingat jangan berlebihan konsumsinya ya? Karena jika berlebihan konsumsinya, dalam jangka waktu lama dapat menyebabkan kerusakan saraf yang dikenal sebagai neuropati Biasanya ditandai dengan rasa sakit, mati rasa, dan kesemutan pada tangan dan kaki Hingga masalah kesehatan serius lainnya Jadi, sebelum membeli, yang paling penting pastikan produk yang kamu konsumsi legal dan tedaftar di BPOM ya?",Surprise
658,"Enak dan viral! Donat atis ini lagi rame banget di review nih! Ada yang bilang lembut, ada juga yang bilang kayak odading. Dari pada pusing mikirinnya, mending kita cari tahu aja yuk, berapa sih? Kalori donat? Satu donat kecil aja, ternyata mengandung 60 kalori loh! Apalagi, donat berukuran besar, kalorinya lebih tinggi sekitar 174 kalori. Itupun donat yang belum dikasih topping ya? Beda lagi, kalau donatnya udah dikasih meses atau gula halus, total kalorinya bisa mencapai 80 kalori donat kecil dan 194 kalori donat besar nih. Karena donat terbuat dari tepung dan digoreng pakai minyak, jadinya bikin tinggi lemak jenuh dan gula darah naik. Akibatnya bikin cepat lapar dan beben naik deh. Nah makanya sobal saya makan donat, secukupnya aja ya! Jangan lupa diikuti olahraga biar nggak obesitas. Jadi, ada yang udah beli donat viral ini? Bagi reviewnya di komentar ya!",Anger
659,"Banyak yang bilang kalau gak mual berarti gak hamil. Bener gak sih? Awas, ternyata cuma mitos belakang loh mums. Emang sih, sekitar 70-80 persen ibu mengalami morning sickness pada awal kehamilan. Namun, gak mual sama sekali, bukan berarti gak hamil ya mums. Hamil tanpa mual itu normal loh. Perlu mums ketahui perubahan kadar hormon HCG, yaitu hormon yang memicu mual, bisa berbeda-beda pada setiap kehamilan. Berdasarkan studi, kesehatan, kadar HCG yang lebih tinggi, umumnya ditemukan pada ibu hamil yang mengalami mual dan muntah lebih parah. Dan sebaliknya, ibu hamil yang gak mengalami mual dan muntah, justru cenderung memiliki peningkatan kadar HCG yang lebih rendah. Selain dari mual, mums bisa kok, melihat Anda kehamilan lain, seperti telat haid, gampang lelah, sakit kepala, dan sering buang air kecil. Nah kalau masih ragu kenapa bisa gak mual saat hamil, coba konsultasikan ke dokter aja ya mums. Yuk, klik follow dan save video ini biar mums gak ketinggalan informasi penting lainnya seputar kehamilan.",Neutral
660,"Tomat itu lu buah, eh, tomat itu bukan sayur. Oh. Nah, terus, yang menurut apa dong? Tik, tik, tik, tik, tik. Yang benar, tomat itu termasuk buah dalam ilmu buah tania, karena tomat berasal dari bunga pohon tomat yang memiliki biji didalamnya. Sama seperti semangka, ceri, timun, yang juga termasuk buah karena ada biji didalamnya. Eh, tapi tomat juga bisa dianggap sayur dalam dunia kuliner loh, karena tomat jendrung asam, mengandung banyak air, dan tidak semanis buah lainnya. Makanya tomat sering dipadukan dengan bahan masakan. Sama seperti buah lain yang dikategorikan sayur, adalah buah atau timun. Nah, jadi kesimpulannya secara ilmiah, tomat itu termasuk buah dan bukan sayur-sayuran ya. Walaupun tomat krisis identitas, justru buah ini bernutrisi banget loh, apalagi buat kulit dan imun tubuh. Kalau menurut sobat sehat gimana?",Trust
661,"Tahu ke mam, anak kentan mengonsumsi minuman tinggi gula saat beraktifitas diual rumah lo, biasanya kebiasaan ini rentan terjadi saat anak sedang sekolah les atau bermain. Padahal konsumsi minuman tinggi gula bisa berdampak buruk bagi kesehatan anak. Lalu, gimana caranya memilih asupan minuman yang tepat untuk anak? Yuk, cek di sini untuk lebih lengkapnya.",Sadness
662,"Pernah ga sih pas lagi ngucek pusar? Eh ternyata bau banget nih! Tenang! Kamu ga sendiri, Riko? Banyak orang ngalamin hal yang sama dan FY aja Pusar itu bisa jadi rumah bakteri loh! Pusar emang sering banget kita lupain pas lagi mandi nih Padahal pusar itu lipatan kulit yang gampang numpuk kotoran, minyak dan sel kulit mati Kalau pusar kamu gatal, merah atau keluar cairan Bisa jadi infeksi jamur atau bakteri tuh Apalagi kalo kamu sering keringetan Punya tindik di pusar? Nah itu bisa jadi pintu masuk kuman Kalo ga dirawat bersih Ujung-ujungnya, ya bau deh! Makanya penting banget buat bersihin pusar Cukup seminggu satu hingga dua kali pake katenbut Tambah air hangat, jangan dicolok terlalu dalam ya! Nanti malah irritasi! Yuk, rawat pusar kamu, jangan sampe bau nya jadi masalah ya!",Fear
663,"Kamu bisa tahu, kalau hamil cuma dari tanda-tanda ini. Tanpa tespek, sebenarnya kehamilan bisa dikenali dari perubahan fisik lo. Pertama, dari yang paling umum, sering mual dan muntah di pagi hari. Karena faktanya, hampir 50 persen wanita hamil mengalami ini lo. Kedua, payudara terasa lebih kencang dan nyari. Kadang, warna puting berubah jadi lebih gelap dan menonjol. Ketiga, perut kembung. Sering kali disalahartikan asam lambung naik nih. Padahal bukan lo. Ini terjadi karena ada peningkatan hormon progesteron saat hamil ya. Terakhir, kram perut. Yang berbeda dengan gejala menstruasi, biasanya cuma di satu sisi dan sebentar aja. Nah, kalau kamu sudah merasakan tanda-tanda tadi, you segera periksa kan diri ke dokter ya. Klik follow dan save videonya biar nggak ketinggalan dapetin informasi menarik lainnya ya sobat sehat.",Surprise
664,"Memen Dev, Sudahkah Anda Cek Kandungan Nutrisi Dalam Minuman Sipicil? Hati-hati ya karena masih banyak orang tua yang memberikan asupan tinggi gula buat anak loh. Pada dasarnya, anak-anak memang memiliki ketertarikan alami terhadap makanan ataupun minuman manis. Hal ini rentan membentuk kebiasaan anak mengonsumsi minuman manis, terutama saat beraktifitas di luar rumah seperti sekolah, les atau bermain. Asupan minuman manis anak harus diperhatikan karena jika tidak dikontrol, kandungan gula berlebih berdampak muruk bagi kesehatan si kecil. Sebaiknya berikan tambahan nutrisi yang lebih sehat untuk dua hati ya. Pastikan minuman yang dikonsumsi tidak mengandung gula tambahan dan dilengkapi nutrisi seperti BHA, fitamin dan kalsium. Nutrisi seperti BHA akan mendukung akal cerdas dan daya ingat anak. Sementara, fitamin dan kalsium dapat menjaga daya tahan tubuh serta kepada tantulang. Nah, selain tinggi nutrisi, Mam juga bisa memberikan asupan tambahan nutrisi praktis dan tetap lezat yang bisa dibawa anak saat beraktifitas di luar rumah. Tenang, Mam bisa kok memilih susu UHT yang memang diformulasikan khusus untuk anak usia satu tahun keakas dengan status gizibai. Pilih susu UHT tanpa tambahan suku rosa serta mengandung nutrisi seperti BHA, fitamin dan mineral. Dengan memprioritaskan asupan tambahan nutrisi yang sehat, ini akan mendukung tumbuh kembang anak agar ia tetap praktis dan kreatif. Jadi, sudahkah Mam and Dad memilih minuman yang tepat untuk sikit jil?",Sadness
665,"telah meninggal dunia, musisi hebat Indonesia, gusti Irawan Weibowo pada minggu 15 Juni 2025, di usianya yang 25 tahun. Beliau ditemukan meninggal di kamar mandi, yang diduga karena hipertensi hingga serangan jantung. Hipertensi memang sebagai salah satu faktor penyebab penyakit jantung koronair, yang disebabkan karena tekanan darah tinggi, membuat otot jantung menebal dan kaku, sehingga jantung kesulitan memompad darah. Penyakit ini juga bisa menyebabkan arteri yang mengelilingi jantung mengeras, yang bisa memicu timbulnya serangan jantung. Kalau kamu mengalami sesak napas, nyaridadan berkeringat walaupun tidak banyak beraktifitas, hati-hati gejala tersebut bisa menjadi tanda kamu kena serangan jantung. Gak mau terjadikan kamu bisa mencegahnya dengan mengurangi garam, pola makan sehat, tidak merokok dan rutin olahraga. Sekali lagi, turut berduka cita atas meninggalnya musisi. Gusti Wip.",Anger
666,"Eh, ini bakang lu, bokeh tek Ah, itu ini bakang lu, keh teknya bo banget Eh, gua bau keh tek Bo bo keh tek",Surprise
667,"Viral! Sepasang remaja di lombok menikah di usianya yang 15 dan 17 tahun, tentu aja. Banyak keluarganet yang mempertanyakan apakah boleh menikah di bawah umur? Seharusnya belum boleh ya. Karena menurut undang-undang perkawinan Indonesia, minimal usia menikah di atas 19 tahun bagi laki-laki dan 16 tahun bagi perempuan. Bukan itu aja. Pernikahan di bawah umur sangat berisiko. Bagi kesehatan mental kedua pasangan, dikarnakan belum siap menghadapi masalah ekonomi dan lainnya. Dan akibatnya, timbul stres, depresi, hingga kekerasan rumah tangga yang lebih rentan, terjadi pada wanita muda loh. Apalagi jika pasangan wanita hamil di usianya yang masih muda, juga bisa berisiko tekanan darah tinggi, anemia, bayi prematur, hingga meninggal dunia. Jadi, nikah itu butuh kesiapan. Bukan cuma cinta ya, jangan buru-buru kalau belum siap mental, fisik dan finansial. Menurut sobat sehat, gimana?",Surprise
668,"Kamu pernah ciung bawu mulut orang sampai pengen pingsan, bisa jadi karena karang giginya sudah terlalu menumpuk loh. Karena karang gigi itu, berasal dari sisal makanan dan bakteri yang menempel di gigi, lama-lama mengeras karena nggak dibersihin, sering minum kopi, merokok, atau males sikat gigi. Hati-hati, kamu lebih rentan kenak karang gigi yang bisa bikin bawu mulut berlebihan, gigi ngelu, irritasi gusi bahkan gigi copot nih. Walaupun sudah rutin sikat gigi, bukan berarti karang gigi langsung hilang ya, karena karang gigi cuma bisa dibersihkan melalui scaling oleh doktor gigi. Tapi kamu bisa mencegahnya dengan sikat gigi dua kali sehari. Pakai obat kumur, berhenti merokok, dan gunakan benang gigi. Jadi jangan spelekan karang gigi ya, karena gigi bersih, nafas segar, hidup pun tenang.",Surprise
669,"Kabarduka datang dari suami jurnalis Najwa Shihab Ibrahim Asegaf, yang baru saja meninggal dunia akibat struk yang menyebabkan pendaraan di otak. Pendaraan otak bisa terjadi karena pembulu darah di otak pecah, apalagi jika tidak segera di atasih, akan membuat kondisi lebih parah. Darah yang keluar ini bisa mengiritasi jaringan otak, menyebabkan pembengkakan dan juga bisa menggumpal, menekan jaringan otak serta mengganggu aliran darah, sehingga supley oksigen terganggu. Sehinggal kondisi tersebut bisa menyebabkan cel-cel otak bisa rusak, bahkan mati. Gejala umum pendaraan otak di antaranya? Sakit kepala hebat mendadak? Lemah pada salah satu sisi tubuh? Kesulitan bicara, melihat, menelan? Linglung, mengantuk, hingga kehilangan kesadaran? Ingat, semua gejala ini adalah kondisi darurat medis yang perlu ditangani secepat mungkin, jadi jangan sampai terlambat ya sobat sehat. Semoga Almarhu mendapat tempat terbaik di sisinya, dan semoga kita semua bisa lebih waspada terhadap gejala strok dan pendaraan otak.",Fear
670,"Yang harus hari ini dikejar, yang KB harus laki-laki. Lagi pro kontra banget nih, KB vasektomi yang sebenarnya efektif gak sih bagi pria? Jawabannya 99% efektif dan permanen, karena vasektomi ini dilakukan dengan cara memotong saluran berbentuk tabung, kecil di dalam scrotum yang mengantarkan sperma supaya bisa keluar melalui penis. Biasanya sekitar 8-16 minggu, dokter akan memastikan tidak ada sperma yang tersisa di dalam penis. Kalau tiba-tiba ada pendaraan di scrotum, air mani, sakit dan gak nyaman di area genital itu, wajar kok, jadi gak usah takut! Ingat, jika keluhan tersebut tidak membahik, langsung cek ke dokter, dan jangan langsung berhubungan seksual ya, tunggu seminggu dulu! Nah, kalau sobat saya 7KB, vasektomi gak nih?",Surprise
671,"Hati-hati! Genzit bisa terkenakan kanker loh, kok bisa? Iya, bisa! Jenis kankernya disebut kanker kolorektal. Merupakan kanker yang berasal dari usus besar, kemudian bisa menyebar ke dalam rektum dan sebaliknya. Bukan hanya golongan usia tua, jenis kanker ini bisa menyerang usia muda juga nih. Mayoritas penyebabnya pun karena gaya hidup tidak sehat, kurang aktivitas fisik dan pola makan tidak seimbang. Gejalah kanker ini ditandai dengan perubahan pola buang air besar, darah dalam vases, berat badan turun dan perut begah, serta nyeri. Masih muda nggak mau terkena kanker kan? Makanya yuk, ubah pola makan dan hidup kamu lebih sehat ya!",Surprise
672,"Terus yang paling nyakitin hati saya tuh, dia sampai nyetrumin alat kita asalnya Sampit itu saya jatuh, kayaknya udah lemes banget, saya bilang saya sakit Hebo, kasus perbudakan terjadi pada para mantan pemain sirkus di salah satu kebun binatang Menurut penyataan para pemain, mereka sejak kecil sudah dijadikan pemain sirkus yang ternyata mengalami kekerasan hingga plecehan Akibatnya, mereka mengalami traumah masa kecil yang cukup menimbulkan efek jangka panjang hingga dewasa loh Bukan hanya fisik, efeknya pun bisa mempengaruhi kesehatan mental seseorang sampai dewasa seperti Rasa takut berlebihan, depresi, anti sosial, tidak percaya diri Hingga self harm Jika kamu atau orang sekitar mengalami traumah masa kecil, yuk beri dukungan dengan bercerita Agar korban mengungkapkan kesedihannya, namun jika kondisi sangat serius bisa konsultasi kepsikolog atau psikiatri asobat sehat",Surprise
